TimeStamp(H:M:S.MS;x(m);y(m);z(m);v_line(m/sec);v_turn(rad/sec);
13:14:7.281;5.685;1.030;-0.035;0.405;-0.031;
13:14:7.342;5.685;1.030;-0.035;0.404;0.004;
13:14:7.402;5.722;1.030;-0.034;0.398;0.009;
13:14:7.432;5.722;1.030;-0.034;0.388;-0.037;
13:14:7.463;5.749;1.031;-0.033;0.389;-0.044;
13:14:7.553;5.749;1.031;-0.033;0.395;0.030;
13:14:7.583;5.800;1.030;-0.034;0.413;-0.017;
13:14:7.645;5.800;1.030;-0.034;0.413;-0.000;
13:14:7.675;5.836;1.031;-0.033;0.404;-0.003;
13:14:7.736;5.836;1.031;-0.033;0.402;-0.012;
13:14:7.766;5.887;1.031;-0.033;0.401;0.008;
13:14:7.827;5.887;1.031;-0.033;0.391;0.006;
13:14:7.857;5.887;1.031;-0.033;0.390;-0.012;
13:14:7.888;5.927;1.031;-0.033;0.388;-0.005;
13:14:7.948;5.927;1.031;-0.033;0.397;-0.020;
13:14:7.979;5.960;1.032;-0.034;0.405;-0.031;
13:14:8.070;6.006;1.033;-0.032;0.408;-0.005;
13:14:8.070;6.006;1.033;-0.032;0.405;0.006;
13:14:8.131;6.006;1.033;-0.032;0.397;0.033;
13:14:8.161;6.006;1.033;-0.032;0.400;0.003;
13:14:8.191;6.039;1.032;-0.032;0.401;-0.058;
13:14:8.282;6.086;1.034;-0.030;0.402;-0.023;
13:14:8.282;6.086;1.034;-0.030;0.402;-0.012;
13:14:8.374;6.125;1.034;-0.030;0.395;-0.018;
13:14:8.435;6.125;1.034;-0.030;0.410;-0.013;
13:14:8.465;6.160;1.034;-0.028;0.412;-0.032;
13:14:8.556;6.160;1.034;-0.028;0.402;-0.029;
13:14:8.556;6.160;1.034;-0.028;0.400;0.009;
13:14:8.587;6.203;1.033;-0.028;0.401;0.010;
13:14:8.647;6.203;1.033;-0.028;0.405;-0.032;
13:14:8.678;6.250;1.036;-0.029;0.403;-0.012;
13:14:8.738;6.250;1.036;-0.029;0.400;-0.015;
13:14:8.768;6.250;1.036;-0.029;0.400;-0.011;
13:14:8.798;6.295;1.035;-0.030;0.400;-0.004;
13:14:8.859;6.295;1.035;-0.030;0.395;0.020;
13:14:8.890;6.337;1.036;-0.029;0.395;-0.004;
13:14:8.981;6.363;1.034;-0.031;0.404;-0.002;
13:14:9.041;6.363;1.034;-0.031;0.390;0.040;
13:14:9.072;6.363;1.034;-0.031;0.398;0.001;
13:14:9.102;6.414;1.034;-0.030;0.402;-0.037;
13:14:9.162;6.454;1.036;-0.032;0.399;-0.005;
13:14:9.223;6.454;1.036;-0.032;0.407;-0.014;
13:14:9.253;6.454;1.036;-0.032;0.406;-0.033;
13:14:9.284;6.501;1.037;-0.033;0.404;-0.012;
13:14:9.344;6.501;1.037;-0.033;0.404;-0.008;
13:14:9.374;6.542;1.037;-0.033;0.404;0.002;
13:14:9.435;6.542;1.037;-0.033;0.398;-0.009;
13:14:9.465;6.561;1.036;-0.033;0.399;0.006;
13:14:9.526;6.561;1.036;-0.033;0.395;-0.017;
13:14:9.556;6.561;1.036;-0.033;0.392;-0.002;
13:14:9.587;6.596;1.034;-0.031;0.372;-0.039;
13:14:9.647;6.596;1.034;-0.031;0.381;-0.017;
13:14:9.708;6.653;1.035;-0.032;0.397;0.014;
13:14:9.769;6.676;1.035;-0.032;0.421;-0.015;
13:14:9.860;6.676;1.035;-0.032;0.407;0.020;
13:14:9.891;6.718;1.034;-0.031;0.421;-0.007;
13:14:9.951;6.718;1.034;-0.031;0.402;-0.015;
13:14:9.981;6.769;1.034;-0.031;0.379;0.000;
13:14:10.072;6.769;1.034;-0.031;0.372;-0.021;
13:14:10.103;6.802;1.033;-0.030;0.396;0.040;
13:14:10.163;6.802;1.033;-0.030;0.391;0.111;
13:14:10.194;6.833;1.033;-0.030;0.394;0.105;
13:14:10.284;6.875;1.030;-0.029;0.404;0.052;
13:14:10.345;6.875;1.030;-0.029;0.407;0.032;
13:14:10.375;6.875;1.030;-0.029;0.404;0.052;
13:14:10.405;6.917;1.028;-0.027;0.405;0.048;
13:14:10.497;6.953;1.029;-0.027;0.406;0.018;
13:14:10.527;6.953;1.029;-0.027;0.395;0.054;
13:14:10.557;6.953;1.029;-0.027;0.392;0.062;
13:14:10.587;6.997;1.029;-0.027;0.388;0.046;
13:14:10.647;6.997;1.029;-0.027;0.402;-0.008;
13:14:10.678;6.997;1.029;-0.027;0.401;-0.011;
13:14:10.708;7.035;1.025;-0.026;0.403;-0.010;
13:14:10.769;7.064;1.029;-0.025;0.398;-0.024;
13:14:10.829;7.064;1.029;-0.025;0.397;-0.016;
13:14:10.860;7.104;1.032;-0.023;0.400;-0.000;
13:14:10.921;7.104;1.032;-0.023;0.395;-0.016;
13:14:10.951;7.104;1.032;-0.023;0.399;-0.008;
13:14:11.011;7.141;1.034;-0.021;0.407;0.019;
13:14:11.042;7.141;1.034;-0.021;0.407;-0.005;
13:14:11.072;7.179;1.034;-0.021;0.404;-0.014;
13:14:11.133;7.179;1.034;-0.021;0.401;-0.017;
13:14:11.163;7.218;1.035;-0.020;0.401;0.001;
13:14:11.224;7.218;1.035;-0.020;0.394;0.002;
13:14:11.254;7.218;1.035;-0.020;0.388;-0.026;
13:14:11.284;7.259;1.037;-0.020;0.390;-0.026;
13:14:11.344;7.259;1.037;-0.020;0.395;0.021;
13:14:11.375;7.259;1.037;-0.020;0.402;0.030;
13:14:11.405;7.294;1.039;-0.019;0.409;0.003;
13:14:11.496;7.336;1.039;-0.018;0.409;-0.002;
13:14:11.556;7.336;1.039;-0.018;0.401;0.001;
13:14:11.556;7.336;1.039;-0.018;0.397;-0.009;
13:14:11.587;7.383;1.042;-0.019;0.399;-0.010;
13:14:11.647;7.383;1.042;-0.019;0.397;0.014;
13:14:11.678;7.425;1.043;-0.017;0.391;-0.004;
13:14:11.770;7.467;1.044;-0.016;0.391;-0.024;
13:14:11.770;7.467;1.044;-0.016;0.394;-0.029;
13:14:11.831;7.467;1.044;-0.016;0.401;-0.020;
13:14:11.892;7.508;1.045;-0.016;0.403;-0.018;
13:14:11.922;7.508;1.045;-0.016;0.402;-0.015;
13:14:11.983;7.548;1.047;-0.015;0.407;-0.003;
13:14:12.043;7.548;1.047;-0.015;0.403;-0.005;
13:14:12.074;7.594;1.047;-0.014;0.402;0.006;
13:14:12.164;7.628;1.045;-0.013;0.397;0.015;
13:14:12.225;7.628;1.045;-0.013;0.399;-0.009;
13:14:12.256;7.628;1.045;-0.013;0.397;0.005;
13:14:12.286;7.675;1.046;-0.012;0.387;0.038;
13:14:12.346;7.675;1.046;-0.012;0.394;-0.016;
13:14:12.376;7.675;1.046;-0.012;0.402;-0.024;
13:14:12.406;7.709;1.046;-0.011;0.407;-0.002;
13:14:12.467;7.752;1.047;-0.010;0.401;0.007;
13:14:12.558;7.752;1.047;-0.010;0.410;-0.001;
13:14:12.588;7.790;1.049;-0.010;0.408;0.006;
13:14:12.649;7.790;1.049;-0.010;0.397;0.051;
13:14:12.679;7.842;1.048;-0.009;0.399;0.029;
13:14:12.740;7.842;1.048;-0.009;0.401;-0.034;
13:14:12.770;7.876;1.050;-0.009;0.398;-0.076;
13:14:12.861;7.876;1.050;-0.009;0.396;-0.039;
13:14:12.891;7.918;1.052;-0.008;0.401;0.036;
13:14:12.952;7.918;1.052;-0.008;0.405;-0.006;
13:14:12.982;7.963;1.054;-0.008;0.401;-0.031;
13:14:13.043;7.963;1.054;-0.008;0.397;0.008;
13:14:13.073;7.998;1.054;-0.007;0.401;0.013;
13:14:13.134;7.998;1.054;-0.007;0.403;-0.035;
13:14:13.164;7.998;1.054;-0.007;0.399;-0.029;
13:14:13.195;8.046;1.057;-0.008;0.393;-0.007;
13:14:13.285;8.081;1.058;-0.005;0.382;-0.001;
13:14:13.285;8.081;1.058;-0.005;0.387;0.016;
13:14:13.376;8.132;1.061;-0.006;0.405;0.008;
13:14:13.437;8.132;1.061;-0.006;0.408;-0.092;
13:14:13.468;8.168;1.063;-0.005;0.405;-0.074;
13:14:13.528;8.168;1.063;-0.005;0.404;0.006;
13:14:13.558;8.215;1.064;-0.005;0.403;0.015;
13:14:13.619;8.215;1.064;-0.005;0.400;-0.020;
13:14:13.649;8.215;1.064;-0.005;0.396;-0.037;
13:14:13.680;8.254;1.066;-0.005;0.389;-0.058;
13:14:13.770;8.292;1.067;-0.004;0.407;0.001;
13:14:13.770;8.292;1.067;-0.004;0.406;0.004;
13:14:13.831;8.292;1.067;-0.004;0.395;-0.025;
13:14:13.862;8.330;1.070;-0.003;0.393;-0.041;
13:14:13.922;8.330;1.070;-0.003;0.400;-0.058;
13:14:13.984;8.371;1.071;-0.004;0.404;-0.047;
13:14:13.984;8.371;1.071;-0.004;0.402;-0.035;
13:14:14.074;8.371;1.071;-0.004;0.402;-0.026;
13:14:14.074;8.371;1.071;-0.004;0.398;-0.047;
13:14:14.105;8.414;1.072;-0.003;0.398;-0.042;
13:14:14.165;8.414;1.072;-0.003;0.400;-0.019;
13:14:14.196;8.454;1.073;-0.003;0.398;-0.034;
13:14:14.256;8.454;1.073;-0.003;0.398;-0.036;
13:14:14.286;8.498;1.075;-0.002;0.393;-0.040;
13:14:14.347;8.498;1.075;-0.002;0.400;-0.029;
13:14:14.377;8.537;1.075;-0.002;0.408;-0.018;
13:14:14.437;8.537;1.075;-0.002;0.408;-0.029;
13:14:14.467;8.537;1.075;-0.002;0.401;0.000;
13:14:14.498;8.579;1.075;-0.001;0.398;0.014;
13:14:14.589;8.612;1.075;-0.001;0.391;-0.000;
13:14:14.649;8.612;1.075;-0.001;0.396;0.020;
13:14:14.710;8.659;1.075;-0.002;0.386;0.070;
13:14:14.771;8.659;1.075;-0.002;0.412;0.025;
13:14:14.801;8.690;1.073;-0.002;0.410;0.042;
13:14:14.861;8.690;1.073;-0.002;0.402;0.009;
13:14:14.892;8.733;1.072;-0.001;0.398;0.014;
13:14:14.983;8.770;1.071;-0.002;0.387;0.034;
13:14:15.044;8.770;1.071;-0.002;0.406;-0.028;
13:14:15.104;8.813;1.070;-0.001;0.404;-0.022;
13:14:15.195;8.847;1.070;-0.001;0.402;-0.022;
13:14:15.286;8.898;1.069;-0.000;0.405;-0.029;
13:14:15.346;8.898;1.069;-0.000;0.400;-0.004;
13:14:15.377;8.923;1.071;-0.000;0.402;-0.008;
13:14:15.438;8.923;1.071;-0.000;0.387;0.035;
13:14:15.469;8.923;1.071;-0.000;0.392;0.023;
13:14:15.499;8.973;1.070;-0.002;0.399;0.001;
13:14:15.590;9.000;1.070;-0.001;0.392;0.009;
13:14:15.682;9.053;1.074;-0.002;0.414;-0.065;
13:14:15.773;9.053;1.074;-0.002;0.409;-0.011;
13:14:15.803;9.089;1.075;0.001;0.401;0.003;
13:14:15.864;9.130;1.075;-0.001;0.399;-0.027;
13:14:15.954;9.130;1.075;-0.001;0.391;0.001;
13:14:15.955;9.130;1.075;-0.001;0.398;0.019;
13:14:15.985;9.130;1.075;-0.001;0.397;-0.031;
13:14:16.015;9.169;1.076;-0.000;0.399;-0.052;
13:14:16.106;9.202;1.075;-0.000;0.403;0.019;
13:14:16.136;9.202;1.075;-0.000;0.402;-0.007;
13:14:16.166;9.202;1.075;-0.000;0.397;-0.018;
13:14:16.197;9.241;1.075;0.001;0.396;-0.009;
13:14:16.287;9.277;1.074;-0.001;0.397;0.030;
13:14:16.347;9.277;1.074;-0.001;0.400;-0.020;
13:14:16.378;9.320;1.074;-0.000;0.400;-0.031;
13:14:16.438;9.320;1.074;-0.000;0.406;0.024;
13:14:16.499;9.362;1.074;-0.001;0.407;0.017;
13:14:16.590;9.405;1.076;-0.001;0.393;0.014;
13:14:16.650;9.405;1.076;-0.001;0.407;0.008;
13:14:16.680;9.446;1.074;-0.000;0.406;-0.010;
13:14:16.771;9.485;1.074;0.001;0.392;-0.022;
13:14:16.832;9.485;1.074;0.001;0.401;0.006;
13:14:16.862;9.525;1.075;-0.002;0.395;-0.026;
13:14:16.923;9.525;1.075;-0.002;0.398;0.064;
13:14:16.953;9.525;1.075;-0.002;0.403;0.071;
13:14:16.984;9.566;1.071;-0.001;0.408;0.022;
13:14:17.075;9.619;1.073;-0.001;0.407;-0.023;
13:14:17.075;9.619;1.073;-0.001;0.393;-0.020;
13:14:17.166;9.652;1.071;0.000;0.397;0.038;
13:14:17.257;9.652;1.071;0.000;0.396;-0.012;
13:14:17.288;9.689;1.072;-0.001;0.400;-0.022;
13:14:17.378;9.733;1.071;0.000;0.408;0.031;
13:14:17.378;9.733;1.071;0.000;0.406;0.019;
13:14:17.469;9.775;1.072;-0.000;0.400;0.008;
13:14:17.560;9.775;1.072;-0.000;0.399;0.020;
13:14:17.591;9.816;1.070;-0.001;0.397;0.008;
13:14:17.651;9.816;1.070;-0.001;0.394;0.020;
13:14:17.681;9.862;1.072;-0.001;0.393;0.019;
13:14:17.772;9.862;1.072;-0.001;0.406;0.009;
13:14:17.803;9.893;1.072;-0.002;0.402;0.006;
13:14:17.863;9.893;1.072;-0.002;0.397;0.011;
13:14:17.894;9.945;1.074;0.000;0.405;0.021;
13:14:17.954;9.945;1.074;0.000;0.406;0.021;
13:14:17.985;9.977;1.074;-0.004;0.402;0.020;
13:14:18.045;9.977;1.074;-0.004;0.400;0.016;
13:14:18.075;9.977;1.074;-0.004;0.397;0.025;
13:14:18.106;10.019;1.075;-0.002;0.394;0.031;
13:14:18.196;10.058;1.075;-0.000;0.393;0.010;
13:14:18.226;10.058;1.075;-0.000;0.401;-0.009;
13:14:18.257;10.058;1.075;-0.000;0.399;0.017;
13:14:18.287;10.096;1.076;0.001;0.396;0.034;
13:14:18.377;10.096;1.076;0.001;0.398;-0.014;
13:14:18.408;10.137;1.077;0.001;0.406;0.036;
13:14:18.500;10.174;1.076;0.001;0.412;-0.021;
13:14:18.560;10.212;1.077;-0.002;0.399;0.016;
13:14:18.621;10.212;1.077;-0.002;0.388;0.052;
13:14:18.651;10.212;1.077;-0.002;0.394;0.018;
13:14:18.681;10.255;1.078;0.001;0.403;-0.057;
13:14:18.742;10.255;1.078;0.001;0.397;-0.021;
13:14:18.803;10.295;1.081;-0.002;0.409;0.042;
13:14:18.864;10.295;1.081;-0.002;0.400;-0.012;
13:14:18.894;10.348;1.082;0.001;0.386;-0.056;
13:14:18.986;10.377;1.083;0.001;0.394;0.018;
13:14:18.986;10.377;1.083;0.001;0.403;0.082;
13:14:19.046;10.377;1.083;0.001;0.405;0.066;
13:14:19.077;10.377;1.083;0.001;0.406;0.026;
13:14:19.107;10.418;1.085;0.002;0.407;-0.000;
13:14:19.198;10.454;1.084;0.004;0.394;0.016;
13:14:19.259;10.454;1.084;0.004;0.397;0.106;
13:14:19.289;10.489;1.085;0.003;0.418;0.054;
13:14:19.380;10.527;1.085;0.005;0.411;-0.037;
13:14:19.441;10.527;1.085;0.005;0.365;0.073;
13:14:19.471;10.562;1.086;0.005;0.383;0.010;
13:14:19.562;10.604;1.088;0.004;0.427;-0.048;
13:14:19.563;10.604;1.088;0.004;0.413;-0.016;
13:14:19.623;10.604;1.088;0.004;0.392;0.014;
13:14:19.653;10.604;1.088;0.004;0.385;0.008;
13:14:19.683;10.643;1.092;0.005;0.392;-0.016;
13:14:19.744;10.643;1.092;0.005;0.403;-0.004;
13:14:19.774;10.684;1.095;0.004;0.395;0.020;
13:14:19.835;10.684;1.095;0.004;0.396;0.012;
13:14:19.865;10.721;1.096;0.006;0.405;0.031;
13:14:19.925;10.721;1.096;0.006;0.395;-0.025;
13:14:19.956;10.721;1.096;0.006;0.387;-0.014;
13:14:19.987;10.765;1.097;0.006;0.385;-0.021;
13:14:20.078;10.795;1.098;0.008;0.402;-0.026;
13:14:20.078;10.795;1.098;0.008;0.413;0.020;
13:14:20.169;10.845;1.101;0.008;0.412;0.020;
13:14:20.230;10.845;1.101;0.008;0.409;0.012;
13:14:20.260;10.845;1.101;0.008;0.408;0.002;
13:14:20.290;10.890;1.103;0.009;0.402;-0.002;
13:14:20.382;10.935;1.102;0.009;0.408;0.071;
13:14:20.472;10.974;1.103;0.009;0.387;-0.016;
13:14:20.533;10.974;1.103;0.009;0.398;-0.020;
13:14:20.563;10.974;1.103;0.009;0.401;0.024;
13:14:20.593;11.012;1.103;0.005;0.395;0.022;
13:14:20.654;11.012;1.103;0.005;0.390;-0.052;
13:14:20.684;11.052;1.107;0.007;0.381;-0.110;
13:14:20.744;11.052;1.107;0.007;0.402;0.024;
13:14:20.774;11.052;1.107;0.007;0.416;0.062;
13:14:20.805;11.080;1.109;0.008;0.421;0.008;
13:14:20.897;11.122;1.110;0.009;0.406;0.024;
13:14:20.987;11.159;1.109;0.006;0.404;-0.005;
13:14:20.988;11.159;1.109;0.006;0.397;-0.001;
13:14:21.048;11.159;1.109;0.006;0.404;-0.023;
13:14:21.078;11.198;1.113;0.008;0.397;-0.006;
13:14:21.139;11.198;1.113;0.008;0.376;-0.088;
13:14:21.169;11.231;1.114;0.008;0.386;-0.025;
13:14:21.229;11.231;1.114;0.008;0.390;-0.044;
13:14:21.260;11.231;1.114;0.008;0.375;-0.093;
13:14:21.290;11.231;1.114;0.008;0.350;0.007;
13:14:21.321;11.270;1.118;0.010;0.370;0.019;
13:14:21.381;11.301;1.121;0.012;0.432;0.009;
13:14:21.411;11.301;1.121;0.012;0.431;0.012;
13:14:21.503;11.347;1.121;0.012;0.408;-0.008;
13:14:21.533;11.347;1.121;0.012;0.403;0.012;
13:14:21.563;11.347;1.121;0.012;0.403;0.008;
13:14:21.594;11.392;1.124;0.013;0.398;0.009;
13:14:21.685;11.427;1.124;0.010;0.395;-0.020;
13:14:21.746;11.427;1.124;0.010;0.402;-0.000;
13:14:21.806;11.475;1.127;0.012;0.399;-0.011;
13:14:21.897;11.511;1.125;0.012;0.381;0.065;
13:14:21.957;11.511;1.125;0.012;0.400;-0.019;
13:14:21.957;11.511;1.125;0.012;0.408;-0.046;
13:14:21.988;11.553;1.125;0.014;0.416;0.024;
13:14:22.048;11.553;1.125;0.014;0.405;0.033;
13:14:22.078;11.595;1.126;0.013;0.403;0.005;
13:14:22.139;11.595;1.126;0.013;0.404;-0.040;
13:14:22.199;11.635;1.127;0.015;0.402;-0.002;
13:14:22.260;11.635;1.127;0.015;0.398;0.024;
13:14:22.290;11.679;1.127;0.014;0.406;-0.021;
13:14:22.381;11.716;1.128;0.014;0.399;0.006;
13:14:22.442;11.716;1.128;0.014;0.375;0.020;
13:14:22.472;11.759;1.129;0.014;0.375;0.009;
13:14:22.533;11.759;1.129;0.014;0.413;0.039;
13:14:22.563;11.799;1.128;0.015;0.412;0.033;
13:14:22.654;11.799;1.128;0.015;0.392;-0.058;
13:14:22.685;11.832;1.128;0.014;0.407;0.028;
13:14:22.776;11.885;1.129;0.014;0.410;-0.010;
13:14:22.837;11.885;1.129;0.014;0.405;-0.013;
13:14:22.867;11.921;1.132;0.014;0.402;-0.009;
13:14:22.928;11.921;1.132;0.014;0.396;-0.027;
13:14:22.958;11.921;1.132;0.014;0.384;-0.038;
13:14:22.988;11.969;1.135;0.013;0.388;-0.033;
13:14:23.049;11.969;1.135;0.013;0.407;0.023;
13:14:23.079;12.003;1.137;0.014;0.398;0.011;
13:14:23.109;12.003;1.137;0.014;0.386;-0.022;
13:14:23.170;12.044;1.137;0.016;0.399;-0.010;
13:14:23.231;12.044;1.137;0.016;0.415;0.031;
13:14:23.261;12.044;1.137;0.016;0.412;0.006;
13:14:23.291;12.086;1.139;0.016;0.405;0.001;
13:14:23.352;12.086;1.139;0.016;0.405;0.022;
13:14:23.382;12.086;1.139;0.016;0.401;0.007;
13:14:23.412;12.126;1.138;0.015;0.400;-0.004;
13:14:23.473;12.169;1.139;0.018;0.379;-0.029;
13:14:23.564;12.208;1.140;0.014;0.407;-0.017;
13:14:23.564;12.208;1.140;0.014;0.409;-0.005;
13:14:23.625;12.208;1.140;0.014;0.394;0.029;
13:14:23.656;12.208;1.140;0.014;0.390;0.020;
13:14:23.686;12.250;1.142;0.013;0.396;0.019;
13:14:23.746;12.250;1.142;0.013;0.408;-0.018;
13:14:23.777;12.295;1.143;0.015;0.405;-0.006;
13:14:23.868;12.295;1.143;0.015;0.403;0.028;
13:14:23.898;12.329;1.144;0.013;0.400;-0.009;
13:14:23.959;12.329;1.144;0.013;0.392;-0.033;
13:14:23.989;12.377;1.146;0.016;0.398;-0.009;
13:14:24.080;12.416;1.148;0.015;0.408;0.045;
13:14:24.080;12.416;1.148;0.015;0.404;0.033;
13:14:24.171;12.458;1.149;0.017;0.390;-0.046;
13:14:24.231;12.458;1.149;0.017;0.406;0.017;
13:14:24.261;12.499;1.150;0.016;0.408;0.004;
13:14:24.322;12.499;1.150;0.016;0.398;0.024;
13:14:24.352;12.499;1.150;0.016;0.392;0.074;
13:14:24.383;12.534;1.150;0.014;0.396;0.043;
13:14:24.473;12.534;1.150;0.014;0.399;-0.041;
13:14:24.473;12.534;1.150;0.014;0.405;-0.040;
13:14:24.503;12.573;1.150;0.016;0.406;0.004;
13:14:24.564;12.573;1.150;0.016;0.397;0.040;
13:14:24.594;12.614;1.150;0.016;0.395;0.023;
13:14:24.685;12.656;1.150;0.016;0.402;-0.025;
13:14:24.746;12.656;1.150;0.016;0.404;0.004;
13:14:24.776;12.656;1.150;0.016;0.398;-0.014;
13:14:24.806;12.697;1.150;0.015;0.392;-0.013;
13:14:24.867;12.737;1.151;0.018;0.396;0.010;
13:14:24.928;12.737;1.151;0.018;0.401;-0.026;
13:14:24.958;12.737;1.151;0.018;0.400;-0.039;
13:14:24.988;12.778;1.151;0.016;0.399;-0.030;
13:14:25.049;12.778;1.151;0.016;0.398;0.019;
13:14:25.079;12.778;1.151;0.016;0.402;0.014;
13:14:25.110;12.817;1.151;0.019;0.406;-0.006;
13:14:25.170;12.817;1.151;0.019;0.405;0.054;
13:14:25.200;12.862;1.152;0.014;0.401;0.042;
13:14:25.261;12.862;1.152;0.014;0.397;-0.060;
13:14:25.291;12.908;1.154;0.018;0.397;-0.028;
13:14:25.352;12.908;1.154;0.018;0.398;0.072;
13:14:25.382;12.908;1.154;0.018;0.401;0.047;
13:14:25.412;12.954;1.152;0.015;0.404;-0.014;
13:14:25.473;12.954;1.152;0.015;0.397;-0.023;
13:14:25.503;12.991;1.153;0.016;0.393;0.005;
13:14:25.564;13.031;1.156;0.017;0.394;0.010;
13:14:25.624;13.031;1.156;0.017;0.407;0.040;
13:14:25.655;13.031;1.156;0.017;0.403;0.018;
13:14:25.685;13.073;1.156;0.019;0.408;0.008;
13:14:25.776;13.073;1.156;0.019;0.400;-0.014;
13:14:25.806;13.105;1.156;0.017;0.396;-0.001;
13:14:25.867;13.105;1.156;0.017;0.399;-0.013;
13:14:25.897;13.153;1.158;0.019;0.401;0.018;
13:14:25.988;13.189;1.161;0.019;0.394;-0.031;
13:14:26.049;13.189;1.161;0.019;0.404;0.010;
13:14:26.079;13.228;1.162;0.019;0.409;0.003;
13:14:26.140;13.228;1.162;0.019;0.404;-0.031;
13:14:26.170;13.266;1.165;0.020;0.402;-0.022;
13:14:26.231;13.266;1.165;0.020;0.403;-0.014;
13:14:26.261;13.307;1.164;0.019;0.400;-0.015;
13:14:26.322;13.307;1.164;0.019;0.391;-0.028;
13:14:26.352;13.307;1.164;0.019;0.385;0.009;
13:14:26.382;13.347;1.165;0.018;0.396;0.007;
13:14:26.443;13.347;1.165;0.018;0.401;-0.043;
13:14:26.473;13.385;1.165;0.020;0.395;-0.037;
13:14:26.534;13.385;1.165;0.020;0.394;-0.055;
13:14:26.564;13.385;1.165;0.020;0.406;-0.055;
13:14:26.595;13.426;1.167;0.018;0.410;-0.035;
13:14:26.655;13.426;1.167;0.018;0.400;-0.060;
13:14:26.685;13.470;1.166;0.020;0.399;-0.058;
13:14:26.776;13.470;1.166;0.020;0.401;-0.050;
13:14:26.806;13.512;1.165;0.018;0.403;-0.057;
13:14:26.867;13.512;1.165;0.018;0.401;-0.059;
13:14:26.897;13.556;1.164;0.018;0.400;-0.064;
13:14:26.957;13.556;1.164;0.018;0.398;-0.063;
13:14:26.988;13.592;1.164;0.019;0.392;-0.094;
13:14:27.080;13.635;1.163;0.019;0.388;-0.102;
13:14:27.140;13.635;1.163;0.019;0.396;-0.062;
13:14:27.170;13.670;1.160;0.021;0.387;-0.050;
13:14:27.231;13.670;1.160;0.021;0.389;-0.191;
13:14:27.261;13.670;1.160;0.021;0.405;-0.194;
13:14:27.292;13.712;1.159;0.021;0.415;-0.163;
13:14:27.352;13.712;1.159;0.021;0.392;-0.144;
13:14:27.382;13.712;1.159;0.021;0.384;-0.173;
13:14:27.413;13.750;1.159;0.022;0.389;-0.182;
13:14:27.473;13.750;1.159;0.022;0.411;-0.168;
13:14:27.504;13.790;1.159;0.020;0.404;-0.153;
13:14:27.564;13.790;1.159;0.020;0.399;-0.174;
13:14:27.594;13.829;1.153;0.019;0.399;-0.199;
13:14:27.655;13.829;1.153;0.019;0.401;-0.248;
13:14:27.685;13.829;1.153;0.019;0.400;-0.225;
13:14:27.715;13.875;1.148;0.019;0.396;-0.207;
13:14:27.776;13.875;1.148;0.019;0.388;-0.200;
13:14:27.806;13.916;1.141;0.020;0.394;-0.251;
13:14:27.867;13.916;1.141;0.020;0.397;-0.292;
13:14:27.897;13.958;1.136;0.020;0.390;-0.285;
13:14:27.958;13.958;1.136;0.020;0.396;-0.293;
13:14:27.988;13.958;1.136;0.020;0.400;-0.313;
13:14:28.018;13.995;1.128;0.023;0.404;-0.331;
13:14:28.079;13.995;1.128;0.023;0.399;-0.316;
13:14:28.109;14.034;1.125;0.023;0.394;-0.309;
13:14:28.200;14.034;1.125;0.023;0.391;-0.285;
13:14:28.200;14.034;1.125;0.023;0.395;-0.319;
13:14:28.230;14.070;1.118;0.025;0.397;-0.345;
13:14:28.291;14.070;1.118;0.025;0.387;-0.394;
13:14:28.321;14.112;1.112;0.023;0.390;-0.362;
13:14:28.382;14.112;1.112;0.023;0.401;-0.346;
13:14:28.412;14.112;1.112;0.023;0.405;-0.386;
13:14:28.442;14.157;1.101;0.026;0.401;-0.411;
13:14:28.503;14.184;1.095;0.026;0.403;-0.375;
13:14:28.595;14.226;1.082;0.027;0.391;-0.362;
13:14:28.656;14.226;1.082;0.027;0.388;-0.395;
13:14:28.686;14.265;1.069;0.028;0.403;-0.371;
13:14:28.747;14.265;1.069;0.028;0.401;-0.326;
13:14:28.777;14.265;1.069;0.028;0.401;-0.386;
13:14:28.807;14.265;1.069;0.028;0.400;-0.417;
13:14:28.837;14.302;1.051;0.025;0.398;-0.405;
13:14:28.897;14.341;1.030;0.028;0.401;-0.317;
13:14:28.958;14.341;1.030;0.028;0.401;-0.342;
13:14:28.988;14.341;1.030;0.028;0.401;-0.370;
13:14:29.018;14.385;1.010;0.027;0.396;-0.359;
13:14:29.079;14.385;1.010;0.027;0.392;-0.368;
13:14:29.109;14.385;1.010;0.027;0.391;-0.358;
13:14:29.139;14.422;0.994;0.028;0.388;-0.367;
13:14:29.199;14.465;0.975;0.030;0.402;-0.336;
13:14:29.290;14.465;0.975;0.030;0.406;-0.376;
13:14:29.321;14.502;0.954;0.029;0.399;-0.379;
13:14:29.412;14.539;0.939;0.029;0.399;-0.354;
13:14:29.475;14.539;0.939;0.029;0.399;-0.349;
13:14:29.537;14.567;0.917;0.028;0.397;-0.330;
13:14:29.537;14.567;0.917;0.028;0.394;-0.318;
13:14:29.598;14.605;0.892;0.029;0.392;-0.344;
13:14:29.658;14.605;0.892;0.029;0.408;-0.353;
13:14:29.689;14.605;0.892;0.029;0.407;-0.349;
13:14:29.719;14.630;0.865;0.029;0.399;-0.327;
13:14:29.810;14.661;0.833;0.027;0.392;-0.309;
13:14:29.870;14.686;0.804;0.027;0.399;-0.350;
